ID;Name_lang;Pos;MapOffset;FlightMapOffset;ContinentID;ConditionID;CharacterBitNumber;Flags;UiTextureKitID;MinimapAtlasMemberID;Facing;SpecialIconConditionID;VisibilityConditionID;MountCreatureID
177;Quest - Howling Fjord Tauren Canoe (End);-147.47000122070312,-3587.360107421875,0.3400000035762787;0,0;0,0;571;0;0;1024;0;4689;0;0;0;23518,23518
178;Transport, Borean Tundra;0,0,0;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
179;Mudsprocket, Dustwallow Marsh;-4566.22998046875,-3226.050048828125,34.70000076293945;-0.007000000216066837,-0.019999999552965164;0,0;1;0;179;3;0;4689;0;0;0;2224,541
180;Quest - Dustwallow - Alcaz Survey Start;-3822.659912109375,-4511.330078125,10.84000015258789;0,0;0,0;1;0;0;1024;0;4689;0;0;0;0,541
181;Quest - Dustwallow - Alcaz Survey End;-3822.7099609375,-4509.64990234375,10.979999542236328;0,0;0,0;1;0;0;1024;0;4689;0;0;0;0,541
182;Quest - Howling Fjord - Break the Blockade Zeppelin;1415.8900146484375,-3082.489990234375,121.91000366210938;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
183;Valgarde Port, Howling Fjord;567.4099731445312,-5010.97021484375,11.5;0,0;0,0;571;0;183;1;0;4689;0;0;0;0,541
184;Fort Wildervar, Howling Fjord;2468.77001953125,-5029.81982421875,283.489990234375;0.009999999776482582,-0.009999999776482582;0,0;571;0;184;1;0;4689;0;0;0;0,541
185;Westguard Keep, Howling Fjord;1342.8399658203125,-3287.89990234375,174.4499969482422;0.009999999776482582,-0.004999999888241291;0,0;571;0;185;1;0;4689;0;0;0;0,541
186;Quest - Howling Fjord - Flight to the Windrunner - Start;1911.8199462890625,-6179.06982421875,24.610000610351562;0,0;0,0;571;0;0;1024;0;4689;0;0;0;3574,0
187;Quest - Howling Fjord - Flight to the Windrunner - End;1652.8299560546875,-6512.10986328125,18.479999542236328;0,0;0,0;571;0;0;1024;0;4689;0;0;0;3574,0
188;Quest - Howling Fjord - Test at Sea - Start;1912.780029296875,-6178.81005859375,24.639999389648438;0,0;0,0;571;0;0;1024;0;4689;0;0;0;3574,0
189;Quest - Howling Fjord - Test at Sea - End;1913.9000244140625,-6177.8701171875,24.6200008392334;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
190;New Agamand, Howling Fjord;401.1199951171875,-4544.2998046875,244.5399932861328;-0.009999999776482582,-0.02500000037252903;0,0;571;0;190;2;0;4689;0;0;0;3574,0
191;Vengeance Landing, Howling Fjord;1918.5999755859375,-6175.89013671875,24.40999984741211;0,0;0,0;571;0;191;2;0;4689;0;0;0;3574,0
192;Camp Winterhoof, Howling Fjord;2652.889892578125,-4392.7099609375,283.32000732421875;0.008999999612569809,0.009999999776482582;0,0;571;0;192;2;0;4689;0;0;0;2224,0
193;Quest - Howling Fjord - Mission: Plague This! - End;1341.43994140625,-3288.570068359375,174.4499969482422;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,541
194;Quest - Howling Fjord - Mission: Plague This! - Start;1341.0799560546875,-3288.3701171875,174.4499969482422;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,541
195;Rebel Camp, Stranglethorn Vale;-11344,-216.8300018310547,75.22000122070312;0.004999999888241291,0;0,0;0;0;195;5;0;4689;0;0;0;0,541
196;Test - SP;9283.099609375,-9749.8095703125,62.15999984741211;0,0;0,0;451;0;196;1024;0;4689;0;0;0;12374,541
197;Test SP2;-9148.6201171875,243.0399932861328,87.38999938964844;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
198;Test SP1;9405.830078125,-9882.6904296875,0;0,0;0,0;451;0;0;1024;0;4689;0;0;0;24489,541
199;Quest - Howling Fjord - McGoyver Start;638.3400268554688,-5074.56982421875,-0.23000000417232513;0,0;0,0;571;0;0;1024;0;4689;0;0;0;24716,24716
200;Quest - Howling Fjord - McGoyver End;483.9200134277344,-5913.10009765625,308.6099853515625;0,0;0,0;571;0;0;1024;0;4689;0;0;0;24716,24716
201;Development Land - Kyle Radue Start;15992.4404296875,-16371.9404296875,76.7300033569336;0,0;0,0;451;0;0;1024;0;4689;0;0;0;23468,23468
202;Development Land - Kyle Radue End;15991.6796875,-16371.9501953125,76.69999694824219;0,0;0,0;451;0;0;1024;0;4689;0;0;0;0,0
203;Quest - Stars' Rest -> Wintergarde;3505.300048828125,1990.8299560546875,65.0999984741211;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,27127
204;Quest - New Agamand -> Venomspite;0,0,0;0,0;0,0;571;0;0;1024;0;4689;0;0;0;27179,0
205;Zul'Aman, Ghostlands;6789.7900390625,-7747.580078125,126.51000213623047;-0.009999999776482582,0;0,0;530;145597;205;3;0;4689;0;0;145597;3574,541
206;Transport, Feathermoon (NE Ship);-4348.009765625,2427.2900390625,6.639999866485596;0,0;0,0;1;0;0;1024;0;4689;0;0;0;0,0
207;Quest - Howling Fjord - Sister Mercy (Start);15.319999694824219,-4043.7900390625,0.10000000149011612;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
208;Quest - Howling Fjord - Sister Mercy (End);15.319999694824219,-4043.7099609375,0.10000000149011612;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
209;Quest - Sunwell Daily - Dead Scar Bombing - Start;13008.3798828125,-6911.81005859375,9.579999923706055;0,0;0,0;530;0;0;1024;0;4689;0;0;0;25044,0
210;Quest - Sunwell Daily - Dead Scar Bombing - End;13008.509765625,-6912.2001953125,9.579999923706055;0,0;0,0;530;0;0;1024;0;4689;0;0;0;25044,0
211;Quest - Sunwell Daily - Ship Bombing - Start;13007.5,-6911.81005859375,9.579999923706055;0,0;0,0;530;0;0;1024;0;4689;0;0;0;25044,0
212;Quest - Sunwell Daily - Ship Bombing - End;13188.0400390625,-7047.0400390625,4.789999961853027;0,0;0,0;530;0;0;1024;0;4689;0;0;0;25044,0
213;Shattered Sun Staging Area;13012.7001953125,-6908.3701171875,9.579999923706055;-0.006000000052154064,-0.003000000026077032;0,0;530;145597;213;3;0;4689;0;0;145597;19917,28361
214;Quest - Howling Fjord - Naglfar (Start);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
215;Quest - Howling Fjord - Naglfar (Nodes);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
218;Transport, Howling Fjord (Gondola, Top);690.989990234375,-3819.60009765625,249.05999755859375;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
219;Transport, Howling Fjord (Gondola, Bottom);607.9600219726562,-2906.169921875,38.540000915527344;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
221;Amber Ledge, Borean (To Beryl);3465.659912109375,5901.759765625,144.1699981689453;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26088,0
222;Beryl Point, Borean;3213.739990234375,6084.72021484375,138;0,0;0,0;571;0;0;1024;0;4689;0;0;0;25695,0
223;Quest - Naglevar;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
224;Borean Tundra, Naglevar;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
225;Amber Ledge, Borean (to Coldarra);3574.06005859375,5971.0400390625,136.11000061035156;0,0;0,0;571;0;0;1024;0;4689;0;0;0;25695,0
226;Transitus Shield, Coldarra;3575.43994140625,6661.64013671875,195.19000244140625;-0.006000000052154064,0;0,0;571;0;226;3;0;4689;0;0;0;26899,26899
227;Transport, PattyMacDevTest;16625.630859375,16862.900390625,46.97999954223633;0,0;0,0;451;0;0;1024;0;4689;0;0;0;28901,25968
228;Development Land - Pat Test Start;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
229;Development Land - Pat Test End;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
230;Transport, Tuskarr 01;2690.260009765625,889.8099975585938,4.610000133514404;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
231;Transport, Tuskarr 02;2690.330078125,897.6300048828125,4.619999885559082;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
232;Borean Tundra - Warsong Hold Wolf Start;2774.68994140625,6258.14013671875,83.68000030517578;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26128,0
233;Borean Tundra - Warsong Hold Wolf End;3443.52001953125,4103.9501953125,16.010000228881836;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
234;Coldarra Ledge, Coldarra;4130.6201171875,7372.31005859375,534.1099853515625;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26263,0
235;Transitus Shield, Coldarra (NOT USED);3575.56005859375,6651.83984375,195.2100067138672;0,0;0,0;571;0;0;1024;0;4689;0;0;0;25695,0
236;Coldarra, Keristrasza to Malygos;4026.949951171875,7085.5400390625,165.5399932861328;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26263,0
237;Coldarra, Keristrasza Landing;3929.39990234375,6590.740234375,170.33999633789062;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
239;Borean Tundra - Quest - Dusk Start;3109,3819.5400390625,23.239999771118164;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26404,0
240;Borean Tundra - Quest - Dusk - End;3614.300048828125,3670.1201171875,35.779998779296875;0,0;0,0;571;0;0;1024;0;4689;0;0;0;11195,0
241;Transport, Valiance Keep;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
242;Quest - Dragonblight - Spiritual Vision - Begin;2739.72998046875,882.3699951171875,6.639999866485596;0,0;0,0;571;0;0;1024;0;4689;0;0;0;21396,0
243;Quest - Dragonblight - Spiritual Vision - End;2738.469970703125,882.4600219726562,6.5;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
244;Wintergarde Keep, Dragonblight;3712.429931640625,-694.8599853515625,215.57000732421875;0,0;0,0;571;0;244;1;0;4689;0;0;0;0,541
245;Valiance Keep, Borean Tundra;2269.5400390625,5173.68994140625,11.100000381469727;0.017000000923871994,0.014000000432133675;0,0;571;0;245;1;0;4689;0;0;0;0,541
246;Fizzcrank Airstrip, Borean Tundra;4127.22998046875,5313.06982421875,28.670000076293945;0,-0.007000000216066837;0,0;571;0;246;1;0;4689;0;0;0;0,28360
247;Stars' Rest, Dragonblight;3504.1298828125,1992.030029296875,64.95999908447266;0.008999999612569809,0.004000000189989805;0,0;571;0;247;1;0;4689;0;0;0;0,3837
248;Apothecary Camp, Howling Fjord;2108.110107421875,-2970.6201171875,148.5800018310547;0,0;0,0;571;0;248;2;0;4689;0;0;0;3574,0
249;Camp Oneqwah, Grizzly Hills;3876.340087890625,-4520.080078125,217.32000732421875;0.017000000923871994,0;0,0;571;0;249;2;0;4689;0;0;0;2224,0
250;Conquest Hold, Grizzly Hills;3258.89990234375,-2263.090087890625,114.37000274658203;0.017999999225139618,-0.007000000216066837;0,0;571;0;250;2;0;4689;0;0;0;2224,0
251;Fordragon Hold, Dragonblight;4612.2099609375,1406.5999755859375,195.05999755859375;-0.009999999776482582,0;0,0;571;0;251;1;0;4689;0;0;0;0,541
252;Wyrmrest Temple, Dragonblight;3653.2099609375,247.5800018310547,52.2599983215332;0,0.009999999776482582;0,0;571;0;252;3;0;4689;0;0;0;26899,26899
253;Amberpine Lodge, Grizzly Hills;3446.35009765625,-2754.10009765625,199.39999389648438;0,-0.019999999552965164;0,0;571;0;253;1;0;4689;0;0;0;0,541
254;Venomspite, Dragonblight;3242.9599609375,-666.1599731445312,166.7899932861328;-0.009999999776482582,0;0,0;571;0;254;2;0;4689;0;0;0;3574,0
255;Westfall Brigade, Grizzly Hills;4584.97998046875,-4254.68994140625,182.2100067138672;-0.003000000026077032,0;0,0;571;0;255;1;0;4689;0;0;0;0,541
256;Agmar's Hammer, Dragonblight;3865.8701171875,1525.6300048828125,90.04000091552734;0.009999999776482582,-0.009999999776482582;0,0;571;0;256;2;0;4689;0;0;0;2224,0
257;Warsong Hold, Borean Tundra;2920.2900390625,6242.85009765625,208.8000030517578;-0.007000000216066837,0;0,0;571;0;257;2;0;4689;0;0;0;2224,0
258;Taunka'le Village, Borean Tundra;3449.510009765625,4089.52001953125,16.639999389648438;0,-0.019999999552965164;0,0;571;0;258;2;0;4689;0;0;0;2224,0
259;Bor'gorok Outpost, Borean Tundra;4474.7900390625,5712.1298828125,81.27999877929688;0.007000000216066837,-0.019999999552965164;0,0;571;0;259;2;0;4689;0;0;0;2224,0
260;Kor'kron Vanguard, Dragonblight;4946.669921875,1165.93994140625,239.57000732421875;0,-0.007000000216066837;0,0;571;0;260;2;0;4689;0;0;0;2224,0
261;Quest - Stars' Rest to Wintergarde End;3711.31005859375,-698.1799926757812,215.57000732421875;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,27127
262;Grizzly Hills, Alliance Log Ride Start 01;4267.39013671875,-3050.929931640625,318.1600036621094;0,0;0,0;571;0;0;1024;0;4689;0;0;0;29878,0
263;Grizzly Hills, Alliance Log Ride End 01;2663.669921875,-2181.449951171875,3.430000066757202;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
264;Transport, Auberdine (NEW);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
265;Transport, Theramore (NEW);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
266;Transport, Menethil (NEW);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
267;Grizzly Hills, Alliance Log Ride Start;4272.08984375,-3248.260009765625,324.92999267578125;0,0;0,0;571;0;0;1024;0;4689;0;0;0;29878,0
268;Grizzly Hills, Alliance Log Ride End;2664.219970703125,-2344.6298828125,21.700000762939453;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
269;Quest - Westguard Keep to Wintergarde Keep Begin;1341.6700439453125,-3288.739990234375,174.4499969482422;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,27491
270;Quest - Westguard Keep to Wintergarde Keep End;3712.22998046875,-693.8499755859375,215.4199981689453;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,27491
271;Grizzly Hills, Horde Log Ride Start;4311.25,-2956.610107421875,317.30999755859375;0,0;0,0;571;0;0;1024;0;4689;0;0;0;29879,0
272;Grizzly Hills, Horde Log Ride End;2883.75,-1673.7099609375,6.480000019073486;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
273;Wyrmrest Temple - bottom to top, Dragonblight - Begin;3547.219970703125,381.489990234375,52.2599983215332;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
274;Wyrmrest Temple - bottom to top, Dragonblight - End;3590.3798828125,277.5400085449219,340.8500061035156;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
275;Wyrmrest Temple - top to bottom, Dragonblight - Begin;3587.64990234375,279.2099914550781,340.8299865722656;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
276;Wyrmrest Temple - top to bottom, Dragonblight - End;3511.47998046875,373.92999267578125,52.2599983215332;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
277;Wyrmrest Temple - top to middle, Dragonblight - Begin;3587.550048828125,279.1400146484375,340.8299865722656;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
278;Wyrmrest Temple - top to middle, Dragonblight - End;3543.239990234375,307.0400085449219,116.7300033569336;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
279;Wyrmrest Temple - middle to top, Dragonblight - End;3587.0400390625,277.1400146484375,340.82000732421875;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
280;Wyrmrest Temple - middle to top, Dragonblight - Begin;3545.6201171875,273.6000061035156,116.83999633789062;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
281;Wyrmrest Temple - middle to bottom, Dragonblight - End;3512.219970703125,373.57000732421875,52.2599983215332;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
282;Wyrmrest Temple - middle to bottom, Dragonblight - Begin;3545.610107421875,273.6000061035156,116.83999633789062;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
283;Wyrmrest Temple - bottom to middle, Dragonblight - End;3543.3701171875,307.05999755859375,116.7300033569336;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
284;Wyrmrest Temple - bottom to middle, Dragonblight - Begin;3548.14990234375,381.010009765625,52.2599983215332;0,0;0,0;571;0;0;1024;0;4689;0;0;0;26899,26899
285;Quest - Wintergarde -> Stars' Rest (Start);0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,27764
286;Quest - Wintergarde -> Stars' Rest (End);3503.760009765625,1990.1099853515625,65.12000274658203;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
287;Quest - Valgarde -> Westguard Keep Start;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,27491
288;Quest - Valgarde -> Westguard Keep End;1341.22998046875,-3288.909912109375,174.4600067138672;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
289;Amber Ledge, Borean Tundra;3587.840087890625,5973.2998046875,136.22000122070312;0,0;0,0;571;0;289;3;0;4689;0;0;0;26899,26899
290;Argent Stand, Zul'Drak;5450.2998046875,-2606.27001953125,306.9100036621094;0,0;0,0;571;0;0;1024;0;4689;0;0;0;28172,0
291;Ruined City Post 01, Zul'Drak;5028.68994140625,-3020.3798828125,292.4200134277344;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
292;Flavor - Stormwind Harbor  - Start;-8338.3603515625,1107.010009765625,57.2599983215332;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,541
293;Flavor - Stormwind Harbor - Stop;-8341.08984375,1101.8499755859375,57.2599983215332;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
294;Moa'ki, Dragonblight;2792.449951171875,908.9600219726562,22.329999923706055;-0.009999999776482582,0.004999999888241291;0,0;571;0;294;3;0;4689;0;0;0;2224,541
295;Kamagua, Howling Fjord;785.27001953125,-2887.7099609375,5.889999866485596;0.004999999888241291,-0.019999999552965164;0,0;571;0;295;3;0;4689;0;0;0;2224,541
296;Unu'pe, Borean Tundra;2919.18994140625,4046.090087890625,1.850000023841858;-0.007000000216066837,0.019999999552965164;0,0;571;0;296;3;0;4689;0;0;0;2224,541
297;Sholazar Basin - Quest - Reconnaisance - Start;5557.56982421875,5802.0498046875,-66.08999633789062;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
298;Sholazar Basin - Quest - Reconnaisance - End;5505.35009765625,4747.7900390625,-194.42999267578125;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
299;Transport: Menethil <-> Valgarde;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
300;Transport, Stormwind;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;0,0
301;Quest - Borean Tundra - Check In With Bixie - Begin;4125.509765625,5310.990234375,28.68000030517578;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,28360
302;Quest - Borean Tundra - Check In With Bixie - End;4171.830078125,4335.6298828125,36.22999954223633;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
303;Valiance Landing Camp, Wintergrasp;5100.81005859375,2185.64990234375,365.6199951171875;0,0;0,0;571;0;303;1;0;4689;0;0;0;0,541
304;The Argent Stand, Zul'Drak;5521.6298828125,-2672.25,303.95001220703125;0.009999999776482582,-0.03999999910593033;0,0;571;0;304;3;0;4689;0;0;0;2224,541
305;Ebon Watch, Zul'Drak;5218.89990234375,-1302.219970703125,242.16000366210938;0.014999999664723873,-0.009999999776482582;0,0;571;0;305;7;0;4689;0;0;0;32981,32981
306;Light's Breach, Zul'Drak;5190.10986328125,-2206.4599609375,239.39999389648438;0.014000000432133675,0;0,0;571;0;306;3;0;4689;0;0;0;2224,541
307;Zim'Torga, Zul'Drak;5777.39990234375,-3594.93994140625,386.69000244140625;0.012000000104308128,-0.009999999776482582;0,0;571;0;307;3;0;4689;0;0;0;2224,541
308;River's Heart, Sholazar Basin;5506.22998046875,4748.10009765625,-194.42999267578125;0,0;0,0;571;0;308;3;0;4689;0;0;0;28625,28625
309;Nesingwary Base Camp, Sholazar Basin;5596.10009765625,5824.3701171875,-67.7300033569336;0,0;0,0;571;7376;309;3;0;4689;0;0;0;28625,28625
310;Dalaran;5813.89013671875,449.1300048828125,658.75;0,0;0,0;571;0;310;3;0;4689;0;0;0;2224,541
311;Camp Onequah, Grizzly Hills (Quest);3877.909912109375,-4519.58984375,217.2899932861328;0,0;0,0;571;0;0;1024;0;4689;0;0;0;2224,0
312;Light's Breach, Zul'Drak (Quest);5189.669921875,-2206.85009765625,239.39999389648438;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
313;Westfall Brigade, Grizzly Hills (Quest);4584.009765625,-4250.3798828125,182.1699981689453;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,541
314;Zim'Torga, Zul'Drak (Quest);5779.1298828125,-3596.419921875,386.8500061035156;0,0;0,0;571;0;0;1024;0;4689;0;0;0;3574,0
315;Acherus: The Ebon Hold;2352.3701171875,-5666.91015625,382.239990234375;0.019999999552965164,0.08500000089406967;0,0;0;7305;315;3;0;4689;0;0;0;32981,32981
316;Ebon Hold - Acherus -> Death's Breach Start;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;29488,29488
317;Ebon Hold - Acherus -> Death's Breach End;2431,-5730.2099609375,157.94000244140625;0,0;0,0;609;0;0;1024;0;4689;0;0;0;0,0
318;Ebon Hold - Death's Breach -> Acherus Start;0,0,0;0,0;0,0;0;0;0;1024;0;4689;0;0;0;29501,29501
319;Ebon Hold - Death's Breach -> Acherus End;2356.510009765625,-5664.18017578125,382.25;0,0;0,0;609;0;0;1024;0;4689;0;0;0;0,0
320;K3, The Storm Peaks;6186.75,-1052.9100341796875,410.20001220703125;0.014000000432133675,0;0,0;571;0;320;3;0;4689;0;0;0;2224,541
321;Frosthold, The Storm Peaks;6667.0400390625,-258.70001220703125,961.9000244140625;-0.009999999776482582,0;0,0;571;0;321;1;0;4689;0;0;0;0,541
322;Dun Niffelem, The Storm Peaks;7308.0400390625,-2607.60009765625,814.7999877929688;0,-0.007000000216066837;0,0;571;0;322;3;0;4689;0;0;0;32585,32585
323;Grom'arsh Crash-Site, The Storm Peaks;7857.2998046875,-735.02001953125,1177.1500244140625;0.009999999776482582,-0.009999999776482582;0,0;571;0;323;2;0;4689;0;0;0;2224,0
324;Camp Tunka'lo, The Storm Peaks;7793.85009765625,-2810.090087890625,1217.030029296875;0.03400000184774399,0.007000000216066837;0,0;571;0;324;2;0;4689;0;0;0;2224,0
325;Death's Rise, Icecrown;7427.31982421875,4224.16015625,314.1099853515625;0,0;0,0;571;0;325;3;0;4689;0;0;0;32981,32981
326;Ulduar, The Storm Peaks;8864.740234375,-1324.3299560546875,1032.8199462890625;0.014999999664723873,0.03999999910593033;0,0;571;0;326;3;0;4689;0;0;0;2224,541
327;Bouldercrag's Refuge, The Storm Peaks;8472.4599609375,-335.95001220703125,906.47998046875;0,0;0,0;571;0;327;3;0;4689;0;0;0;2224,541
328;Transport, Icecrown Airship (A);7501.64990234375,1140.280029296875,682.22998046875;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
329;Transport, Icecrown Airship (H);7561.81005859375,1724.5899658203125,683.5599975585938;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
330;Transport, Icecrown (Target);7489.64013671875,1477.719970703125,328.6400146484375;0,0;0,0;571;0;0;1024;0;4689;0;0;0;0,0
331;Gundrak, Zul'Drak;6897.64990234375,-4118.22998046875,467.3500061035156;0,0;0,0;571;0;331;7;0;4689;0;0;0;2224,541
332;Warsong Camp, Wintergrasp;5024.990234375,3685.550048828125,362.94000244140625;0,0;0,0;571;0;332;2;0;4689;0;0;0;2224,0
333;The Shadow Vault, Icecrown;8408.08984375,2702.659912109375,655.1099853515625;0,-0.027000000700354576;0,0;571;0;333;3;0;4689;0;0;84362;32981,32981
334;The Argent Vanguard, Icecrown;6164.490234375,-61.310001373291016,388.17999267578125;0,0.017999999225139618;0,0;571;0;334;3;0;4689;0;0;0;2224,541
335;Crusaders' Pinnacle, Icecrown;6402.06005859375,467.8599853515625,511.2900085449219;0,0;0,0;571;0;335;3;0;4689;0;0;0;32586,32586
336;Windrunner's Overlook, Crystalsong Forest;5035.64990234375,-519.9600219726562,225.41000366210938;0.009999999776482582,0;0,0;571;0;336;1;0;4689;0;0;0;0,31315
337;Sunreaver's Command, Crystalsong Forest;5590.490234375,-693.22998046875,206.6300048828125;-0.004999999888241291,0.019999999552965164;0,0;571;0;337;2;0;4689;0;0;0;34709,0
338;Blackfathom Camp, Ashenvale;3880.510009765625,654.1599731445312,10.460000038146973;0,0;0,0;1;0;338;1;0;4689;0;0;0;0,3837
339;Grove of the Ancients, Darkshore;4970.5,147.64999389648438,51.63999938964844;-0.004999999888241291,0;0,0;1;0;339;9;0;4689;0;0;62814;0,3837
340;Argent Tournament Grounds, Icecrown;8475.7900390625,891.2000122070312,547.2899780273438;0,0;0,0;571;0;340;3;0;4689;0;0;0;34709,31315
